"target_id","target_symbol","gene_chr","gene_pos","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","intscan_w_candidate","addscan_w_candidate","int_effect_w_candidate","int_effect_lod","diff"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000050541","Adra1b","11","43.837908","2.28424249512295","0.853971259834737","1.4303","10.3257","8.8954"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000056427","Slit3","11","35.414866","2.34774901123511","0.915186363018406","1.4326","10.3257","8.8931"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000081076","Rpsa-ps4","11","33.03926","2.30485367689753","0.872283714602271","1.4326","10.3257","8.8931"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000060923","Acyp2","11","30.577789","2.19906670017364","0.766226480341205","1.4328","10.3257","8.8929"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000044502","Bod1","11","31.668533","2.46288576003642","1.02892573142033","1.434","10.3257","8.8917"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000081712","Gm12096","11","30.528848","2.33506047189101","0.899802369412948","1.4353","10.3257","8.8904"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020328","Nudcd2","11","40.736856","2.37111530600418","0.932777735866096","1.4383","10.3257","8.8874"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000086725","A630052C17Rik","11","29.172234","2.34278062904607","0.898444054640773","1.4443","10.3257","8.8814"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020155","Kcnmb1","11","33.968327","2.33244548446329","0.883483654591309","1.449","10.3257","8.8767"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020330","Hmmr","11","40.717408","2.3653295627796","0.915977314356185","1.4494","10.3257","8.8763"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020271","Fbxw11","11","32.69477","2.49335008028034","1.04377674826606","1.4496","10.3257","8.8761"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000081613","Gm12109","11","32.185353","2.35859220037457","0.908694832121501","1.4499","10.3257","8.8758"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000010803","Gabra1","11","42.156934","2.33109840083803","0.880754792444732","1.4503","10.3257","8.8754"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000080851","Gm12094","11","29.84061","2.37006951495565","0.919788377703727","1.4503","10.3257","8.8754"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000087474","Gm12100","11","30.75349","2.33036842551486","0.879760480802337","1.4506","10.3257","8.8751"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020143","Dock2","11","34.505354","2.30514246095698","0.851935212185895","1.4532","10.3257","8.8725"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020279","Il9r","11","32.19391","2.29674706009372","0.840744439765432","1.456","10.3257","8.8697"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000082049","Gm12105","11","31.120392","2.25259873065376","0.796540027002773","1.4561","10.3257","8.8696"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000018848","Rars","11","35.821444","2.48557643351737","1.02805350455342","1.4575","10.3257","8.8682"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020458","Rtn4","11","29.718639","2.26396982025073","0.806420693917607","1.4575","10.3257","8.8682"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020458","Rtn4","11","29.718639","2.26396982025073","0.806420693917607","1.4575","10.3257","8.8682"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000086311","Gm12122","11","35.350427","2.31879956757106","0.861000813320335","1.4578","10.3257","8.8679"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000082587","Gm12129","11","38.219642","2.36008665509718","0.902221368567002","1.4579","10.3257","8.8678"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020303","Stc2","11","31.36369","2.3555881160355","0.896475050856008","1.4591","10.3257","8.8666"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000069913","Anp32-ps","11","33.395072","2.33913860652296","0.878680973242071","1.4605","10.3257","8.8652"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000078561","Ebf1","11","44.617545","2.33935913941952","0.878326404662131","1.461","10.3257","8.8647"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020300","Cpeb4","11","31.903922","2.35414744144805","0.890088916997287","1.4641","10.3257","8.8616"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000053519","Kcnip1","11","33.811246","2.27274031711761","0.808387792338506","1.4644","10.3257","8.8613"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000044949","Ubtd2","11","32.486028","2.47786571000631","1.01245292862845","1.4654","10.3257","8.8603"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000086707","Gm12088","11","29.596744","2.33585570115034","0.868577834857233","1.4673","10.3257","8.8584"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000073073","Gm8098","11","30.273978","2.34470681714027","0.877101930418658","1.4676","10.3257","8.8581"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000086986","Gm12103","11","30.822456","2.33523210774836","0.867097463223012","1.4681","10.3257","8.8576"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000044072","Eml6","11","29.88454","2.28880848838599","0.818125187172933","1.4707","10.3257","8.855"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000084146","Gm12104","11","30.907431","2.34227881447097","0.871129223259233","1.4711","10.3257","8.8546"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000069917","Hba-a2","11","32.296894","2.34761066440693","0.875575049891326","1.472","10.3257","8.8537"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000040711","Sh3pxd2b","11","32.387996","2.35079311219292","0.878551663837304","1.4722","10.3257","8.8535"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000040919","4930505A04Rik","11","30.448916","2.36423080802192","0.891442137734067","1.4728","10.3257","8.8529"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020415","Pttg1","11","43.42325","2.33157815520309","0.858276008819313","1.4733","10.3257","8.8524"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000083990","Gm12101","11","30.754766","2.35318032854775","0.87876941357951","1.4744","10.3257","8.8513"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000046491","C1qtnf2","11","43.4829","2.31516973388164","0.839967182552319","1.4752","10.3257","8.8505"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000084850","Gm12092","11","29.628916","2.30434120951907","0.827737446144202","1.4766","10.3257","8.8491"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000084064","Gm12079","11","27.883234","2.41613100010917","0.939137966566939","1.477","10.3257","8.8487"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000069939","Gm12070","11","26.786461","2.43641477220757","0.95889930461659","1.4775","10.3257","8.8482"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000045877","4933415A04Rik","11","43.588044","2.34928494252785","0.871653801420937","1.4776","10.3257","8.8481"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000042032","Mat2b","11","40.687258","2.41561035139725","0.936451450358519","1.4792","10.3257","8.8465"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000041278","Ttc1","11","43.73876","2.56201480637352","1.08205422254855","1.48","10.3257","8.8457"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020311","Erlec1","11","30.942554","2.45141294109062","0.971149174317098","1.4803","10.3257","8.8454"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020409","Slu7","11","43.440862","2.4819267806251","1.00092137298373","1.481","10.3257","8.8447"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020436","Gabrg2","11","41.955526","2.3501909989152","0.867360130322897","1.4828","10.3257","8.8429"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000032740","Ccdc88a","11","29.442233","2.3078948010146","0.824641571668488","1.4833","10.3257","8.8424"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000002699","Lcp2","11","34.069608","2.34630641039895","0.858269837758817","1.488","10.3257","8.8377"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000080981","Gm12161","11","45.280774","2.36000842254266","0.870934929635542","1.4891","10.3257","8.8366"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000081695","Rpsa-ps5","11","28.957166","2.38982371981261","0.899853741511022","1.49","10.3257","8.8357"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000044950","Pwwp2a","11","43.701744","2.35950810676373","0.867966296536947","1.4915","10.3257","8.8342"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000057967","Fgf18","11","33.132415","2.31458333822249","0.822020360132002","1.4926","10.3257","8.8331"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000040767","Snrnp25","11","32.2072","2.29126458242275","0.796725790118127","1.4945","10.3257","8.8312"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020289","Nprl3","11","32.246668","2.38475094247283","0.882300994846898","1.5024","10.3257","8.8233"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000087306","A230004M16Rik","11","41.84173","2.39624737875011","0.892965376601939","1.5033","10.3257","8.8224"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020287","Mpg","11","32.229602","2.35485624698343","0.851159129302319","1.5037","10.3257","8.822"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000084129","Hmgb1-ps1","11","41.14208","2.38112636433379","0.876600650554642","1.5045","10.3257","8.8212"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000069911","Fam196b","11","34.368731","2.37950186335699","0.87302306482691","1.5065","10.3257","8.8192"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000018849","Wwc1","11","35.909464","2.41399260306371","0.90321378814319","1.5108","10.3257","8.8149"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020467","Efemp1","11","28.889974","2.40836433725967","0.893321967991463","1.515","10.3257","8.8107"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000049336","Tenm2","11","36.62131","2.43602198631469","0.916474299291779","1.5195","10.3257","8.8062"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000055415","Atp10b","11","43.206081","2.36247158103309","0.829942567125026","1.5325","10.3257","8.7932"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020460","Rps27a","11","29.546978","2.50017823409786","0.967584080289997","1.5326","10.3257","8.7931"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020295","Hbq1a","11","32.300471","2.41379063760446","0.878102915788199","1.5357","10.3257","8.79"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020309","Chac2","11","30.981528","2.32918782217546","0.783563971322536","1.5456","10.3257","8.7801"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020272","Stk10","11","32.578946","2.52786619260237","0.98047281336287","1.5474","10.3257","8.7783"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020459","Mtif2","11","29.535844","2.34332149170245","0.795193752682581","1.5481","10.3257","8.7776"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000078157","4931440F15Rik","11","29.824032","2.41303110087334","0.85496202383267","1.5581","10.3257","8.7676"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000057098","Ebf1","11","44.812704","2.36277341231219","0.793903435448342","1.5689","10.3257","8.7568"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020297","Nsg2","11","32.029832","2.45882964022317","0.889152702310785","1.5697","10.3257","8.756"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000083655","Gm12099","11","30.705526","2.35115846630177","0.776791067259434","1.5744","10.3257","8.7513"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000018846","Pank3","11","35.780384","2.41704224405281","0.840899128389838","1.5761","10.3257","8.7496"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000032673","Prorsd1","11","29.513395","2.47881979489062","0.90218512740839","1.5766","10.3257","8.7491"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020464","Pnpt1","11","29.146286","2.34941876829158","0.76212340324631","1.5873","10.3257","8.7384"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000019189","Rnf145","11","44.542242","2.19370260126406","0.599155401313096","1.5945","10.3257","8.7312"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000087501","Gm12116","11","33.212766","2.50888011228252","0.902964224187538","1.6059","10.3257","8.7198"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000050852","Gm12115","11","33.173143","2.54538150060595","0.939313835098249","1.6061","10.3257","8.7196"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000081254","Gm12112","11","32.910488","2.41667363221419","0.80194042229172","1.6147","10.3257","8.711"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000041231","Ublcp1","11","44.462534","2.53765961737024","0.920666018456506","1.617","10.3257","8.7087"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000082087","Gm12138","11","40.673381","2.58752894167063","0.970143491596722","1.6174","10.3257","8.7083"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020461","Clhc1","11","29.563158","2.6279587922898","1.00642402790292","1.6215","10.3257","8.7042"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000081887","Gm12097","11","30.573622","2.51256386295492","0.886617020619644","1.6259","10.3257","8.6998"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000064090","Vrk2","11","26.53266","2.56160166095311","0.912254832477706","1.6493","10.3257","8.6764"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000069919","Hba-a1","11","32.283988","2.5087215702263","0.82629405779225","1.6824","10.3257","8.6433"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000044707","Ccnjl","11","43.55789","2.69298542715282","1.00058870019613","1.6924","10.3257","8.6333"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000043999","Gpr75","11","30.889544","2.58002878553813","0.880839024196933","1.6992","10.3257","8.6265"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020155","Kcnmb1","11","33.968327","1.7392433124151","1.55614437151686","0.1831","8.6667","8.4836"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020282","Rhbdf1","11","32.215942","2.50297061366298","0.543844397313151","1.9591","10.3257","8.3666"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000057098","Ebf1","11","44.812704","1.95418981750625","1.56540625633104","0.3888","8.6667","8.2779"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000057113","Npm1","11","33.157746","2.03230981738843","1.63459825184859","0.3977","8.6667","8.269"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000007653","Gabrb2","11","42.524392","2.57496934224984","2.17635301772934","0.3986","8.6667","8.2681"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000055415","Atp10b","11","43.206081","2.04566724027921","1.64581303230147","0.3999","8.6667","8.2668"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000011256","Adam19","11","46.101668","2.45452393936714","2.04781836292072","0.4067","8.6667","8.26"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000087501","Gm12116","11","33.212766","1.99324494800657","1.57605732712981","0.4172","8.6667","8.2495"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000082049","Gm12105","11","31.120392","2.22556001293112","1.80813217000409","0.4174","8.6667","8.2493"
"ENSMUSP00000044548","Rbm8a","7","96.631854","11","35.77327","ENSMUSG00000020305","Asb3","11","31.02855","3.39475516854617","1.31166298902624","2.0831","10.3257","8.2426"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020458","Rtn4","11","29.718639","2.16438401097015","1.73307132295425","0.4313","8.6667","8.2354"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020458","Rtn4","11","29.718639","2.16438401097015","1.73307132295425","0.4313","8.6667","8.2354"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000081695","Rpsa-ps5","11","28.957166","2.07653423714286","1.644065022976","0.4325","8.6667","8.2342"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020326","Ccng1","11","40.751932","2.10147795586397","1.66105809246519","0.4404","8.6667","8.2263"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020461","Clhc1","11","29.563158","2.16657349966666","1.72457061503193","0.442","8.6667","8.2247"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000010803","Gabra1","11","42.156934","2.45792654544679","2.0141074912968","0.4438","8.6667","8.2229"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000050541","Adra1b","11","43.837908","2.19812099096117","1.75249624110519","0.4456","8.6667","8.2211"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000053519","Kcnip1","11","33.811246","2.05878540447178","1.61297558475777","0.4458","8.6667","8.2209"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020311","Erlec1","11","30.942554","2.09775507891401","1.65008382502536","0.4477","8.6667","8.219"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000087306","A230004M16Rik","11","41.84173","2.10409599075736","1.65292667022427","0.4512","8.6667","8.2155"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000056427","Slit3","11","35.414866","1.96408813270461","1.51263773984907","0.4515","8.6667","8.2152"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000069911","Fam196b","11","34.368731","1.9610493786013","1.50888115628599","0.4522","8.6667","8.2145"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020464","Pnpt1","11","29.146286","2.08633027600997","1.63025905946309","0.4561","8.6667","8.2106"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000073073","Gm8098","11","30.273978","2.20295129103718","1.7459985495864","0.457","8.6667","8.2097"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000032889","Gm6685","11","28.339486","1.98642039501475","1.52735617912082","0.4591","8.6667","8.2076"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000060923","Acyp2","11","30.577789","2.08251193339096","1.6231096306307","0.4594","8.6667","8.2073"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020330","Hmmr","11","40.717408","2.08730817173037","1.62223057198192","0.4651","8.6667","8.2016"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000069913","Anp32-ps","11","33.395072","1.9537599181392","1.4870877101954","0.4667","8.6667","8.2"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000044707","Ccnjl","11","43.55789","2.12803461759665","1.66127199361292","0.4668","8.6667","8.1999"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000011254","Thg1l","11","45.951168","2.15281931189228","1.68545005334125","0.4674","8.6667","8.1993"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000019189","Rnf145","11","44.542242","1.93232975408074","1.46420964766328","0.4681","8.6667","8.1986"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000084850","Gm12092","11","29.628916","2.16511631492021","1.69691853429157","0.4682","8.6667","8.1985"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000040919","4930505A04Rik","11","30.448916","2.25713069776101","1.78760115143681","0.4695","8.6667","8.1972"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000004018","Fancl","11","26.429006","2.06883263287694","1.59857316517","0.4703","8.6667","8.1964"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000087474","Gm12100","11","30.75349","2.06693680734987","1.59665192309529","0.4703","8.6667","8.1964"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000044950","Pwwp2a","11","43.701744","2.02384641081236","1.55314823282836","0.4707","8.6667","8.196"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000018846","Pank3","11","35.780384","2.06171139723798","1.5892585875911","0.4725","8.6667","8.1942"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000044847","Lsm11","11","45.936602","2.08922654703926","1.61555105859692","0.4737","8.6667","8.193"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000083990","Gm12101","11","30.754766","1.86947328480983","1.39426418816685","0.4752","8.6667","8.1915"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020297","Nsg2","11","32.029832","2.11546913597934","1.64009713182495","0.4754","8.6667","8.1913"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020460","Rps27a","11","29.546978","2.02575404287321","1.54882607606221","0.4769","8.6667","8.1898"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000050852","Gm12115","11","33.173143","2.2733221296476","1.79633149273263","0.477","8.6667","8.1897"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000082587","Gm12129","11","38.219642","1.97597377378809","1.49891001313338","0.4771","8.6667","8.1896"
"ENSMUSP00000087736","Actc1","6","114.050415","11","36.130893","ENSMUSG00000020303","Stc2","11","31.36369","2.07353802691483","1.59567922225977","0.4779","8.6667","8.1888"
