"target_id","target_symbol","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","int_effect_lod","int_effect_w_mediator_lod","diff"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000021077","Slc9a3r1","11","115.172261","8.3647","2.3047","6.06"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000041328","Caskin2","11","115.806411","8.3647","1.4024","6.9623"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000102019","Exoc7","11","116.297617","8.3647","3.0191","5.3456"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000137534","Slc25a19","11","115.621236","8.3647","3.0306","5.3341"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000036338","Abca9","11","110.134472","8.3647","1.7051","6.6596"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000020948","Abca8b","11","109.964018","8.3647","2.034","6.3307"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000097860","Abca8a","11","110.060806","8.3647","2.3143","6.0504"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000138597","Gga3","11","115.594153","8.3647","1.3043","7.0604"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000134251","Cdk3-ps","11","116.218145","8.3647","2.9963","5.3684"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000021170","Mxra7","11","116.815554","8.3647","2.4469","5.9178"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000099353","Pitpnc1","11","107.339296","8.3647","2.1099","6.2548"
"ENSMUSG00000030619","Eed","11","112.18768","ENSMUSP00000099349","Wipi1","11","109.592649","8.3647","2.8106","5.5541"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000053033","Mrps7","11","115.60598","8.351","0.6911","7.6598"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000063325","Acox1","11","116.185466","8.351","0.742","7.609"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000033230","Tha1","11","117.870716","8.351","0.7976","7.5534"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000080791","Ube2o","11","116.559594","8.351","0.8139","7.5371"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000102288","Prkar1a","11","109.65953","8.351","0.77","7.581"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000091435","Sept9","11","117.280993","8.351","0.7309","7.6201"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000074204","Wbp2","11","116.082784","8.351","0.7362","7.6148"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000102104","Grb2","11","115.676321","8.351","0.8307","7.5203"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000062392","Prkca","11","108.138658","8.351","0.7145","7.6365"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000021114","Galk1","11","116.010588","8.351","0.691","7.66"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000101999","Prpsap1","11","116.482524","8.351","0.7975","7.5535"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000102147","Atp5h","11","115.417826","8.351","0.7215","7.6295"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000021133","Srp68","11","116.259692","8.351","0.6974","7.6536"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000020930","Gna13","11","109.3821","8.351","0.8667","7.4843"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000102047","Mrpl38","11","116.135342","8.351","0.7342","7.6168"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000000049","Apoh","11","108.378875","8.351","0.7097","7.6413"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000021078","Fdxr","11","115.272537","8.351","0.7134","7.6376"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000021166","Cygb","11","116.649954","8.351","0.7382","7.6128"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000090059","Srsf2","11","116.851498","8.351","0.9498","7.4012"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000102213","Rpl38","11","114.670428","8.351","0.72","7.631"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000021082","Nt5c","11","115.491141","8.351","0.6135","7.7375"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000102062","H3f3b","11","116.024937","8.351","0.6849","7.6661"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000115044","Sumo2","11","115.529689","8.351","0.8904","7.4606"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000020949","Map2k6","11","110.462322","8.351","1.3181","7.0329"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000021077","Slc9a3r1","11","115.172261","8.351","0.7206","7.6304"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000041328","Caskin2","11","115.806411","8.351","0.7228","7.6282"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000102019","Exoc7","11","116.297617","8.351","0.7591","7.5919"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000137534","Slc25a19","11","115.621236","8.351","0.5069","7.8441"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000036338","Abca9","11","110.134472","8.351","0.9774","7.3736"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000020948","Abca8b","11","109.964018","8.351","1.0513","7.2997"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000097860","Abca8a","11","110.060806","8.351","1.5271","6.8239"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000138597","Gga3","11","115.594153","8.351","1.5153","6.8357"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000134251","Cdk3-ps","11","116.218145","8.351","0.9738","7.3772"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000021170","Mxra7","11","116.815554","8.351","1.4172","6.9338"
"ENSMUSG00000067575","Rpl35a-ps3","11","112.982558","ENSMUSP00000099349","Wipi1","11","109.592649","8.351","0.8903","7.4607"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000053033","Mrps7","11","115.60598","8.351","0.6911","7.6598"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000063325","Acox1","11","116.185466","8.351","0.742","7.609"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000033230","Tha1","11","117.870716","8.351","0.7976","7.5534"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000080791","Ube2o","11","116.559594","8.351","0.8139","7.5371"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000102288","Prkar1a","11","109.65953","8.351","0.77","7.581"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000091435","Sept9","11","117.280993","8.351","0.7309","7.6201"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000074204","Wbp2","11","116.082784","8.351","0.7362","7.6148"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000102104","Grb2","11","115.676321","8.351","0.8307","7.5203"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000062392","Prkca","11","108.138658","8.351","0.7145","7.6365"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000021114","Galk1","11","116.010588","8.351","0.691","7.66"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000101999","Prpsap1","11","116.482524","8.351","0.7975","7.5535"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000102147","Atp5h","11","115.417826","8.351","0.7215","7.6295"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000021133","Srp68","11","116.259692","8.351","0.6974","7.6536"
"ENSMUSG00000083424","Rpl35a-ps4","11","112.982558","ENSMUSP00000020930","Gna13","11","109.3821","8.351","0.8667","7.4843"
