"target_id","target_symbol","gene_chr","gene_pos","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","intscan_w_candidate","addscan_w_candidate","int_effect_w_candidate","int_effect_lod","diff"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000049354","Dcaf7","11","106.048098","2.04336714895176","1.06478627749127","0.9786","8.7774","7.7988"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000075420","Smim6","11","115.912968","3.44210852584232","2.45879285597997","0.9833","8.7774","7.7941"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000039208","Metrnl","11","121.708925","1.24598743804038","0.688272486441243","0.5577","8.351","7.7933"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000039208","Metrnl","11","121.708925","1.24598743804038","0.688272486441243","0.5577","8.351","7.7933"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000039208","Metrnl","11","121.708925","1.24598743804038","0.688272486441243","0.5577","8.351","7.7933"
"ENSMUSG00000073761","4933427I04Rik","10","123.861422","11","112.893651","ENSMUSG00000087596","Gm11715","11","107.162279","2.48343983430284","1.45474515543869","1.0287","8.8012","7.7725"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000017718","Afmid","11","117.832916","1.28829072779498","0.698641764053905","0.5896","8.351","7.7614"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000017718","Afmid","11","117.832916","1.28829072779498","0.698641764053905","0.5896","8.351","7.7614"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000017718","Afmid","11","117.832916","1.28829072779498","0.698641764053905","0.5896","8.351","7.7614"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000018433","Nol11","11","107.178022","3.59018992857895","2.5737647133108","1.0164","8.7774","7.761"
"ENSMUSG00000045294","Insig1","11","28.075012","11","110.661915","ENSMUSG00000017167","Cntnap1","11","101.180624","1.19620470273796","0.85815397170773","0.3381","8.098","7.7599"
"ENSMUSG00000033327","Tnxb","7","34.695175","11","112.434047","ENSMUSG00000041828","Abca8a","11","110.060806","4.41246720347926","3.66003815726563","0.7524","8.5084","7.756"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000020715","Ern1","11","106.441251","3.00949183850003","1.98524381995815","1.0242","8.7774","7.7532"
"ENSMUSG00000073761","4933427I04Rik","10","123.861422","11","112.893651","ENSMUSG00000039230","Tbcd","11","121.534556","2.27388110625896","1.22264334378717","1.0512","8.8012","7.75"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000017715","Pgs1","11","118.005152","1.02521796916235","0.423465737841096","0.6018","8.351","7.7492"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000017715","Pgs1","11","118.005152","1.02521796916235","0.423465737841096","0.6018","8.351","7.7492"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000017715","Pgs1","11","118.005152","1.02521796916235","0.423465737841096","0.6018","8.351","7.7492"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000059995","Atxn7l3","11","102.292966","2.75396620511563","1.72473752092513","1.0292","8.7774","7.7482"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000040528","Milr1","11","106.76001","1.11007097886054","0.505762069536282","0.6043","8.351","7.7467"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000040528","Milr1","11","106.76001","1.11007097886054","0.505762069536282","0.6043","8.351","7.7467"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000040528","Milr1","11","106.76001","1.11007097886054","0.505762069536282","0.6043","8.351","7.7467"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000025574","Tk1","11","117.820809","3.17340391782769","2.13869689197151","1.0347","8.7774","7.7427"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000025138","Sirt7","11","120.621806","1.35221211418445","0.742493860957255","0.6097","8.351","7.7413"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000025138","Sirt7","11","120.621806","1.35221211418445","0.742493860957255","0.6097","8.351","7.7413"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000025138","Sirt7","11","120.621806","1.35221211418445","0.742493860957255","0.6097","8.351","7.7413"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000015869","Prpsap1","11","116.482524","1.32537023478106","0.714723341237258","0.6106","8.351","7.7404"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000015869","Prpsap1","11","116.482524","1.32537023478106","0.714723341237258","0.6106","8.351","7.7404"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000015869","Prpsap1","11","116.482524","1.32537023478106","0.714723341237258","0.6106","8.351","7.7404"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000086514","Gm11747","11","118.449598","0.946909600692246","0.33088534168501","0.616","8.351","7.735"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000086514","Gm11747","11","118.449598","0.946909600692246","0.33088534168501","0.616","8.351","7.735"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000086514","Gm11747","11","118.449598","0.946909600692246","0.33088534168501","0.616","8.351","7.735"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000020620","Abca8b","11","109.964018","1.08656017621311","0.46887193384712","0.6177","8.351","7.7333"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000020620","Abca8b","11","109.964018","1.08656017621311","0.46887193384712","0.6177","8.351","7.7333"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000020620","Abca8b","11","109.964018","1.08656017621311","0.46887193384712","0.6177","8.351","7.7333"
"ENSMUSG00000073761","4933427I04Rik","10","123.861422","11","112.893651","ENSMUSG00000017132","Cyth1","11","118.190306","2.44354057891275","1.37400953819816","1.0695","8.8012","7.7317"
"ENSMUSG00000073761","4933427I04Rik","10","123.861422","11","112.893651","ENSMUSG00000086514","Gm11747","11","118.449598","2.44135975145345","1.37045712082873","1.0709","8.8012","7.7303"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000020782","Llgl2","11","115.839914","0.911994219704378","0.28887946114732","0.6231","8.351","7.7279"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000020782","Llgl2","11","115.839914","0.911994219704378","0.28887946114732","0.6231","8.351","7.7279"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000020782","Llgl2","11","115.839914","0.911994219704378","0.28887946114732","0.6231","8.351","7.7279"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000020722","Cacng1","11","107.70987","3.07400488572896","2.02161080754577","1.0524","8.7774","7.725"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000086826","Gm11739","11","116.470296","1.04325805804838","0.416504532917815","0.6268","8.351","7.7242"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000086826","Gm11739","11","116.470296","1.04325805804838","0.416504532917815","0.6268","8.351","7.7242"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000086826","Gm11739","11","116.470296","1.04325805804838","0.416504532917815","0.6268","8.351","7.7242"
"ENSMUSG00000033327","Tnxb","7","34.695175","11","112.434047","ENSMUSG00000017466","Timp2","11","118.328404","2.6835584180057","1.89761704413742","0.7859","8.5084","7.7225"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000033880","Lgals3bp","11","118.397422","0.999045188272236","0.369971712105745","0.6291","8.351","7.7219"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000033880","Lgals3bp","11","118.397422","0.999045188272236","0.369971712105745","0.6291","8.351","7.7219"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000033880","Lgals3bp","11","118.397422","0.999045188272236","0.369971712105745","0.6291","8.351","7.7219"
"ENSMUSG00000045294","Insig1","11","28.075012","11","110.661915","ENSMUSG00000020736","Nt5c","11","115.491141","1.21953336121102","0.842486400075636","0.377","8.098","7.721"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000017713","Tha1","11","117.870716","0.978241478703096","0.346381106376224","0.6319","8.351","7.7191"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000017713","Tha1","11","117.870716","0.978241478703096","0.346381106376224","0.6319","8.351","7.7191"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000017713","Tha1","11","117.870716","0.978241478703096","0.346381106376224","0.6319","8.351","7.7191"
"ENSMUSG00000045294","Insig1","11","28.075012","11","110.661915","ENSMUSG00000059995","Atxn7l3","11","102.292966","1.13387677275529","0.754656048350589","0.3792","8.098","7.7188"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000034282","Evpl","11","116.229318","1.01914697795742","0.386228178860196","0.6329","8.351","7.7181"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000034282","Evpl","11","116.229318","1.01914697795742","0.386228178860196","0.6329","8.351","7.7181"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000034282","Evpl","11","116.229318","1.01914697795742","0.386228178860196","0.6329","8.351","7.7181"
"ENSMUSG00000045294","Insig1","11","28.075012","11","110.661915","ENSMUSG00000062825","Actg1","11","120.347116","1.26694644132764","0.886741067139862","0.3802","8.098","7.7178"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000051043","Gprc5c","11","114.861884","2.62782702968716","1.56793629516671","1.0599","8.7774","7.7175"
"ENSMUSG00000073761","4933427I04Rik","10","123.861422","11","112.893651","ENSMUSG00000020708","Psmc5","11","106.259637","2.52598120880147","1.44004010976055","1.0859","8.8012","7.7153"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000001027","Scn4a","11","106.33594","0.995440194135478","0.359732508835823","0.6357","8.351","7.7153"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000001027","Scn4a","11","106.33594","0.995440194135478","0.359732508835823","0.6357","8.351","7.7153"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000001027","Scn4a","11","106.33594","0.995440194135478","0.359732508835823","0.6357","8.351","7.7153"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000045288","Ush1g","11","115.318616","1.08052286882756","0.443399438790154","0.6371","8.351","7.7139"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000045288","Ush1g","11","115.318616","1.08052286882756","0.443399438790154","0.6371","8.351","7.7139"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000045288","Ush1g","11","115.318616","1.08052286882756","0.443399438790154","0.6371","8.351","7.7139"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000087057","Gm11730","11","117.096008","2.62032387447098","1.55489640889349","1.0654","8.7774","7.712"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000020599","Rgs9","11","109.261742","1.08324443635987","0.442748491721202","0.6405","8.351","7.7105"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000020599","Rgs9","11","109.261742","1.08324443635987","0.442748491721202","0.6405","8.351","7.7105"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000020599","Rgs9","11","109.261742","1.08324443635987","0.442748491721202","0.6405","8.351","7.7105"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000087036","Gm11748","11","118.477964","1.06015023486275","0.416634437736045","0.6435","8.351","7.7075"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000087036","Gm11748","11","118.477964","1.06015023486275","0.416634437736045","0.6435","8.351","7.7075"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000087036","Gm11748","11","118.477964","1.06015023486275","0.416634437736045","0.6435","8.351","7.7075"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000001240","Ramp2","11","101.252787","2.97336708708422","1.89876818776995","1.0746","8.7774","7.7028"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000025170","Rab40b","11","121.372188","1.16314136077373","0.514928868862604","0.6482","8.351","7.7028"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000025170","Rab40b","11","121.372188","1.16314136077373","0.514928868862604","0.6482","8.351","7.7028"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000025170","Rab40b","11","121.372188","1.16314136077373","0.514928868862604","0.6482","8.351","7.7028"
"ENSMUSG00000073761","4933427I04Rik","10","123.861422","11","112.893651","ENSMUSG00000090266","Mettl23","11","116.84877","2.56116513782588","1.46183991333233","1.0993","8.8012","7.7019"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000020777","Acox1","11","116.185466","1.02462883733218","0.375066206446083","0.6496","8.351","7.7014"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000020777","Acox1","11","116.185466","1.02462883733218","0.375066206446083","0.6496","8.351","7.7014"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000020777","Acox1","11","116.185466","1.02462883733218","0.375066206446083","0.6496","8.351","7.7014"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000020766","Galk1","11","116.010588","1.1917237824316","0.540913181680883","0.6508","8.351","7.7002"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000020766","Galk1","11","116.010588","1.1917237824316","0.540913181680883","0.6508","8.351","7.7002"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000020766","Galk1","11","116.010588","1.1917237824316","0.540913181680883","0.6508","8.351","7.7002"
"ENSMUSG00000073761","4933427I04Rik","10","123.861422","11","112.893651","ENSMUSG00000020780","Srp68","11","116.259692","2.58861348594578","1.48610128311519","1.1025","8.8012","7.6987"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000082831","Gm12591","11","121.969448","0.9637740877592","0.311464939906957","0.6523","8.351","7.6987"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000082831","Gm12591","11","121.969448","0.9637740877592","0.311464939906957","0.6523","8.351","7.6987"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000082831","Gm12591","11","121.969448","0.9637740877592","0.311464939906957","0.6523","8.351","7.6987"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000082272","Gm11675","11","111.276516","1.04854980908913","0.395406873936305","0.6531","8.351","7.6979"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000082272","Gm11675","11","111.276516","1.04854980908913","0.395406873936305","0.6531","8.351","7.6979"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000082272","Gm11675","11","111.276516","1.04854980908913","0.395406873936305","0.6531","8.351","7.6979"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000041797","Abca9","11","110.134472","0.933695368803865","0.280046130641971","0.6536","8.351","7.6974"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000041797","Abca9","11","110.134472","0.933695368803865","0.280046130641971","0.6536","8.351","7.6974"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000041797","Abca9","11","110.134472","0.933695368803865","0.280046130641971","0.6536","8.351","7.6974"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000040548","Tex2","11","106.557785","1.14578887637713","0.491853693032832","0.6539","8.351","7.6971"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000040548","Tex2","11","106.557785","1.14578887637713","0.491853693032832","0.6539","8.351","7.6971"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000040548","Tex2","11","106.557785","1.14578887637713","0.491853693032832","0.6539","8.351","7.6971"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000020802","Ube2o","11","116.559594","1.00433944359028","0.348401892390787","0.6559","8.351","7.6951"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000020802","Ube2o","11","116.559594","1.00433944359028","0.348401892390787","0.6559","8.351","7.6951"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000020802","Ube2o","11","116.559594","1.00433944359028","0.348401892390787","0.6559","8.351","7.6951"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000035007","Rundc1","11","101.430379","3.68112332577048","2.59820463208431","1.0829","8.7774","7.6945"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000020712","Tcam1","11","106.282708","1.10621007179305","0.449619853405864","0.6566","8.351","7.6944"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000020712","Tcam1","11","106.282708","1.10621007179305","0.449619853405864","0.6566","8.351","7.6944"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000020712","Tcam1","11","106.282708","1.10621007179305","0.449619853405864","0.6566","8.351","7.6944"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000081666","Gm11677","11","111.725136","0.965723277586224","0.308945486726718","0.6568","8.351","7.6942"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000081666","Gm11677","11","111.725136","0.965723277586224","0.308945486726718","0.6568","8.351","7.6942"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000081666","Gm11677","11","111.725136","0.965723277586224","0.308945486726718","0.6568","8.351","7.6942"
"ENSMUSG00000073761","4933427I04Rik","10","123.861422","11","112.893651","ENSMUSG00000020738","Sumo2","11","115.529689","2.63833812176995","1.52913600474421","1.1092","8.8012","7.692"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000019301","Hsd17b1","11","101.079469","3.24595633965913","2.15976137397516","1.0862","8.7774","7.6912"
"ENSMUSG00000033327","Tnxb","7","34.695175","11","112.434047","ENSMUSG00000020810","Cygb","11","116.649954","3.36856029072131","2.55032680952839","0.8182","8.5084","7.6902"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000019590","Cyb561","11","105.943519","1.0488678895027","0.387843816364708","0.661","8.351","7.69"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000019590","Cyb561","11","105.943519","1.0488678895027","0.387843816364708","0.661","8.351","7.69"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000019590","Cyb561","11","105.943519","1.0488678895027","0.387843816364708","0.661","8.351","7.69"
"ENSMUSG00000072568","Fam84b","5","60.822038","11","110.155804","ENSMUSG00000000142","Axin2","11","108.935566","2.79708830209243","1.70878055567351","1.0883","8.7774","7.6891"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000041920","Slc16a6","11","109.462226","0.886343672017174","0.223768312757755","0.6626","8.351","7.6884"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000041920","Slc16a6","11","109.462226","0.886343672017174","0.223768312757755","0.6626","8.351","7.6884"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000041920","Slc16a6","11","109.462226","0.886343672017174","0.223768312757755","0.6626","8.351","7.6884"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000017466","Timp2","11","118.328404","1.01072280198149","0.347770038552918","0.663","8.351","7.688"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000017466","Timp2","11","118.328404","1.01072280198149","0.347770038552918","0.663","8.351","7.688"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000017466","Timp2","11","118.328404","1.01072280198149","0.347770038552918","0.663","8.351","7.688"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000025576","Rbfox3","11","118.70068","1.1152822076284","0.451740300631658","0.6635","8.351","7.6875"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000025576","Rbfox3","11","118.70068","1.1152822076284","0.451740300631658","0.6635","8.351","7.6875"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000025576","Rbfox3","11","118.70068","1.1152822076284","0.451740300631658","0.6635","8.351","7.6875"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000039238","Zfp750","11","121.515156","1.07988396669817","0.416089662195011","0.6638","8.351","7.6872"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000039238","Zfp750","11","121.515156","1.07988396669817","0.416089662195011","0.6638","8.351","7.6872"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000039238","Zfp750","11","121.515156","1.07988396669817","0.416089662195011","0.6638","8.351","7.6872"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000086050","Gm16045","11","117.260543","1.10393710234567","0.439511467433493","0.6644","8.351","7.6866"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000086050","Gm16045","11","117.260543","1.10393710234567","0.439511467433493","0.6644","8.351","7.6866"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000086050","Gm16045","11","117.260543","1.10393710234567","0.439511467433493","0.6644","8.351","7.6866"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000085419","Gm11734","11","117.527904","1.10911146695045","0.443508185212209","0.6656","8.351","7.6854"
"ENSMUSG00000083424","Rpl35a-ps4","8","108.875092","11","112.982558","ENSMUSG00000085419","Gm11734","11","117.527904","1.10911146695045","0.443508185212209","0.6656","8.351","7.6854"
"ENSMUSG00000094664","Rpl35a-ps6","11","123.255647","11","112.982558","ENSMUSG00000085419","Gm11734","11","117.527904","1.10911146695045","0.443508185212209","0.6656","8.351","7.6854"
"ENSMUSG00000067575","Rpl35a-ps3","7","29.137138","11","112.982558","ENSMUSG00000020691","Mettl2","11","105.13341","1.06238760900012","0.395843243891651","0.6665","8.351","7.6845"
