"target_id","target_symbol","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","int_effect_lod","int_effect_w_mediator_lod","diff"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000085810","Gm16325","3","146.646824","10.2667","11.1414","-0.8747"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000090202","4930503B20Rik","3","146.648255","10.2667","10.337","-0.0703"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000097183","Gm17501","3","145.651202","10.2667","10.2112","0.0555"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000028194","Ddah1","3","145.826476","10.2455","9.953","0.2925"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000005034","Prkacb","3","146.77127","10.2455","10.2591","-0.0136"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000036863","Syde2","3","146.004795","10.2455","10.0915","0.154"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000011008","Mcoln2","3","146.172673","10.2455","10.1004","0.1451"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000028187","Rpf1","3","146.513886","10.2455","10.3548","-0.1093"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000028188","Spata1","3","146.478478","10.2455","9.8807","0.3648"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000028189","Ctbs","3","146.45816","10.2455","10.1409","0.1046"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000028191","Bcl10","3","145.92933","10.2455","10.3112","-0.0657"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000028195","Cyr61","3","145.648478","10.2455","10.3203","-0.0748"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000028197","Col24a1","3","145.422242","10.2455","10.2304","0.0151"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000036745","Ttll7","3","146.918188","10.2455","10.2953","-0.0498"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000036825","Ssx2ip","3","146.42239","10.2455","9.8369","0.4086"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000036832","Lpar3","3","146.253588","10.2455","9.7639","0.4816"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000036853","Mcoln3","3","146.129632","10.2455","10.3492","-0.1037"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000036873","2410004B18Rik","3","145.941422","10.2455","9.8296","0.4159"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000048652","Samd13","3","146.665394","10.2455","10.1754","0.0701"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000068523","Gng5","3","146.502703","10.2455","10.1907","0.0548"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000070343","Gm10288","3","146.83907","10.2455","10.4137","-0.1682"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000074182","Znhit6","3","145.590726","10.2455","10.0321","0.2134"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000085810","Gm16325","3","146.646824","10.2455","11.1636","-0.9181"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000090202","4930503B20Rik","3","146.648255","10.2455","10.1846","0.0609"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSG00000097183","Gm17501","3","145.651202","10.2455","10.1667","0.0788"
