"target_id","target_symbol","gene_chr","gene_pos","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","intscan_w_candidate","addscan_w_candidate","int_effect_w_candidate","int_effect_lod","diff"
"ENSMUSP00000138753","Ank2","3","127.210432","3","147.694028","ENSMUSP00000041897","Syde2","3","146.004795","5.88276291281132","1.31712207051813","4.5656","8.3532","3.7876"
"ENSMUSP00000097561","Ttn","2","76.843264","3","147.694028","ENSMUSP00000123851","1110002E22Rik","3","138.073279","4.7247892705979","0.687974057384348","4.0368","7.7199","3.6831"
"ENSMUSP00000120292","Map7d1","4","126.244255","3","147.43051","ENSMUSP00000041897","Syde2","3","146.004795","6.89726605706779","2.7555383638686","4.1417","7.8172","3.6755"
"ENSMUSP00000117447","Ttn","2","76.843264","3","148.896076","ENSMUSP00000041897","Syde2","3","146.004795","8.2543930245539","3.6584026593442","4.596","8.24","3.644"
"ENSMUSP00000099541","Rpl23a","11","78.182258","3","146.91166","ENSMUSP00000041897","Syde2","3","146.004795","8.03790305911901","2.64049095787897","5.3974","9.0355","3.6381"
"ENSMUSP00000025631","Ostf1","19","18.605558","3","147.694028","ENSMUSP00000041897","Syde2","3","146.004795","8.24570614194379","3.43218899833833","4.8135","8.4426","3.6291"
"ENSMUSP00000104445","Hist3h2a","11","58.95568","3","146.91166","ENSMUSP00000101829","Gbp3","3","142.56663","6.54540594934297","1.36215251243921","5.1833","8.7765","3.5932"
"ENSMUSP00000020285","Sar1a","10","61.686802","3","148.10713","ENSMUSP00000041897","Syde2","3","146.004795","5.30008567882453","1.62494180552535","3.6751","7.2199","3.5448"
"ENSMUSP00000039046","Cpq","15","33.33884","3","146.345478","ENSMUSP00000041897","Syde2","3","146.004795","5.11882891284855","0.777614731296598","4.3412","7.8629","3.5217"
"ENSMUSP00000103531","Myh14","7","44.638323","3","147.295146","ENSMUSP00000101829","Gbp3","3","142.56663","7.5287971488796","1.33936089206648","6.1894","9.7059","3.5165"
"ENSMUSP00000078654","Rpl17","18","75.001929","3","148.035239","ENSMUSP00000041897","Syde2","3","146.004795","7.15637719246071","1.12699072160111","6.0294","9.5204","3.491"
"ENSMUSP00000104329","Myh3","11","67.090296","3","147.43051","ENSMUSP00000041897","Syde2","3","146.004795","9.54299992894211","2.76604053683935","6.777","10.2667","3.4897"
"ENSMUSP00000075772","Plec","15","76.201774","3","147.295992","ENSMUSP00000041897","Syde2","3","146.004795","8.88058178479477","2.09902654410687","6.7816","10.2455","3.4639"
"ENSMUSP00000011934","Ttn","2","76.843264","3","147.295992","ENSMUSP00000123851","1110002E22Rik","3","138.073279","6.86000402769237","0.802174020690185","6.0578","9.5056","3.4478"
"ENSMUSP00000080538","Myh6","14","54.954424","3","146.809151","ENSMUSP00000101829","Gbp3","3","142.56663","7.82896589105727","1.22570631883433","6.6033","10.0496","3.4463"
"ENSMUSP00000075772","Plec","15","76.201774","3","147.295992","ENSMUSP00000101829","Gbp3","3","142.56663","8.35821951298156","1.5183863246529","6.8398","10.2455","3.4057"
"ENSMUSP00000102716","Bola1","3","96.208148","3","147.694028","ENSMUSP00000123851","1110002E22Rik","3","138.073279","5.441075364014","1.33864020099249","4.1024","7.486","3.3836"
"ENSMUSP00000138753","Ank2","3","127.210432","3","147.694028","ENSMUSP00000123851","1110002E22Rik","3","138.073279","6.23900176574384","1.23771693204253","5.0013","8.3532","3.3519"
"ENSMUSP00000079672","Rpl35","2","39.003602","3","146.374133","ENSMUSP00000123851","1110002E22Rik","3","138.073279","7.89720149885267","1.39438993078913","6.5028","9.8406","3.3378"
"ENSMUSP00000115062","Dsp","13","38.174952","3","146.809151","ENSMUSP00000101829","Gbp3","3","142.56663","6.37219397922794","1.27699089285028","5.0952","8.426","3.3308"
"ENSMUSP00000023583","Ahsg","16","22.89574","3","147.214132","ENSMUSP00000123851","1110002E22Rik","3","138.073279","7.46282953697168","1.2348625417942","6.228","9.5286","3.3006"
"ENSMUSP00000019638","Cops6","5","138.162858","3","149.927662","ENSMUSP00000101673","Zranb2","3","157.541275","6.54653320485692","1.58558554763711","4.9609","8.2601","3.2992"
"ENSMUSP00000122181","Obscn","11","59.065329","3","147.214132","ENSMUSP00000123851","1110002E22Rik","3","138.073279","5.1056683113854","1.02109421026175","4.0846","7.3494","3.2648"
"ENSMUSP00000102062","H3f3b","11","116.024937","3","147.694028","ENSMUSP00000101829","Gbp3","3","142.56663","7.62777728330182","1.21502762887047","6.4127","9.6733","3.2606"
"ENSMUSP00000021407","Srp54a","12","55.101046","3","147.295992","ENSMUSP00000123851","1110002E22Rik","3","138.073279","5.71541113795174","0.608086057418269","5.1073","8.3077","3.2004"
"ENSMUSP00000011934","Ttn","2","76.843264","3","147.295992","ENSMUSP00000041897","Syde2","3","146.004795","8.40611919416476","2.08510294328151","6.321","9.5056","3.1846"
"ENSMUSP00000099541","Rpl23a","11","78.182258","3","146.91166","ENSMUSP00000101829","Gbp3","3","142.56663","7.54941539602712","1.69762305782249","5.8518","9.0355","3.1837"
"ENSMUSP00000102062","H3f3b","11","116.024937","3","147.694028","ENSMUSP00000123851","1110002E22Rik","3","138.073279","8.63524713255134","2.13088515266361","6.5044","9.6733","3.1689"
"ENSMUSP00000039046","Cpq","15","33.33884","3","146.345478","ENSMUSP00000123851","1110002E22Rik","3","138.073279","5.90352009943344","1.19696841310419","4.7066","7.8629","3.1563"
"ENSMUSP00000080538","Myh6","14","54.954424","3","146.809151","ENSMUSP00000123851","1110002E22Rik","3","138.073279","7.94751699542112","1.00136538500252","6.9462","10.0496","3.1034"
"ENSMUSP00000104329","Myh3","11","67.090296","3","147.43051","ENSMUSP00000130145","Fubp1","3","152.223644","8.9363873687317","1.74604283322969","7.1903","10.2667","3.0764"
"ENSMUSP00000127070","Mybpc3","2","91.12733","3","146.809151","ENSMUSP00000041897","Syde2","3","146.004795","5.86915450913543","1.50403419271937","4.3651","7.4071","3.042"
"ENSMUSP00000049737","Obscn","11","59.065329","3","147.295992","ENSMUSP00000101829","Gbp3","3","142.56663","7.82093722375305","2.37920394617144","5.4417","8.4456","3.0039"
"ENSMUSP00000084661","Tnxb","17","34.695175","3","146.91166","ENSMUSP00000101829","Gbp3","3","142.56663","5.93469663698149","1.61810319697619","4.3166","7.2765","2.9599"
"ENSMUSP00000011934","Ttn","2","76.843264","3","147.295992","ENSMUSP00000101829","Gbp3","3","142.56663","8.11731924896129","1.57084336868739","6.5465","9.5056","2.9591"
"ENSMUSP00000099878","Rps6","4","86.856036","3","147.43051","ENSMUSP00000101829","Gbp3","3","142.56663","7.20230702265698","1.32921926379006","5.8731","8.7869","2.9138"
"ENSMUSP00000049737","Obscn","11","59.065329","3","147.295992","ENSMUSP00000041897","Syde2","3","146.004795","7.96821654270271","2.42145870411402","5.5468","8.4456","2.8988"
"ENSMUSP00000104329","Myh3","11","67.090296","3","147.43051","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.4146919029094","3.01433625326425","7.4004","10.2667","2.8663"
"ENSMUSP00000121577","Actg2","6","83.524585","3","147.253648","ENSMUSP00000101829","Gbp3","3","142.56663","6.14432675156236","1.2267848621104","4.9175","7.7573","2.8398"
"ENSMUSP00000097560","Ttn","2","76.843264","3","147.295992","ENSMUSP00000123851","1110002E22Rik","3","138.073279","5.16705467314097","0.53491020733294","4.6321","7.4675","2.8354"
"ENSMUSP00000122181","Obscn","11","59.065329","3","147.214132","ENSMUSP00000041897","Syde2","3","146.004795","6.7409451794198","2.1922454038741","4.5487","7.3494","2.8007"
"ENSMUSP00000078654","Rpl17","18","75.001929","3","148.035239","ENSMUSP00000113685","Srsf11","3","158.023556","8.46020838297753","1.70982613942676","6.7504","9.5204","2.77"
"ENSMUSP00000099962","Rpl7a","2","26.912041","3","147.694028","ENSMUSP00000041897","Syde2","3","146.004795","7.62902867056262","1.11633410775259","6.5127","9.2779","2.7652"
"ENSMUSP00000099962","Rpl7a","2","26.912041","3","147.694028","ENSMUSP00000123851","1110002E22Rik","3","138.073279","8.37772322065367","1.85258525618012","6.5251","9.2779","2.7528"
"ENSMUSP00000093097","Adamtsl5","10","80.343761","3","147.295992","ENSMUSP00000041897","Syde2","3","146.004795","6.31466008700031","1.52741564643057","4.7872","7.5365","2.7493"
"ENSMUSP00000099962","Rpl7a","2","26.912041","3","147.694028","ENSMUSP00000101673","Zranb2","3","157.541275","8.76055292868857","2.22812587877485","6.5324","9.2779","2.7455"
"ENSMUSP00000115062","Dsp","13","38.174952","3","146.809151","ENSMUSP00000041897","Syde2","3","146.004795","7.52416864414928","1.76031978525062","5.7638","8.426","2.6622"
"ENSMUSP00000021407","Srp54a","12","55.101046","3","147.295992","ENSMUSP00000130145","Fubp1","3","152.223644","6.39834941850004","0.73623519537331","5.6621","8.3077","2.6456"
"ENSMUSP00000025631","Ostf1","19","18.605558","3","147.694028","ENSMUSP00000123851","1110002E22Rik","3","138.073279","7.1528805079098","1.33696074360634","5.8159","8.4426","2.6267"
"ENSMUSP00000093097","Adamtsl5","10","80.343761","3","147.295992","ENSMUSP00000123851","1110002E22Rik","3","138.073279","7.9938840639076","3.07756373479485","4.9163","7.5365","2.6202"
"ENSMUSP00000075772","Plec","15","76.201774","3","147.295992","ENSMUSP00000130145","Fubp1","3","152.223644","9.2245537283365","1.58900386415406","7.6355","10.2455","2.61"
"ENSMUSP00000020285","Sar1a","10","61.686802","3","148.10713","ENSMUSP00000099573","Prkacb","3","146.77127","7.05954792835834","2.40954228914623","4.65","7.2199","2.5699"
"ENSMUSP00000137309","H1f0","15","79.029355","3","147.694028","ENSMUSP00000041897","Syde2","3","146.004795","7.35545440150431","0.847977744477128","6.5075","9.076","2.5685"
"ENSMUSP00000079672","Rpl35","2","39.003602","3","146.374133","ENSMUSP00000101829","Gbp3","3","142.56663","9.62338712428275","2.34200799922125","7.2814","9.8406","2.5592"
"ENSMUSP00000011934","Ttn","2","76.843264","3","147.295992","ENSMUSP00000130145","Fubp1","3","152.223644","8.56507438422416","1.61411527163263","6.951","9.5056","2.5546"
"ENSMUSP00000049737","Obscn","11","59.065329","3","147.295992","ENSMUSP00000130145","Fubp1","3","152.223644","7.26916071892008","1.37549759163524","5.8937","8.4456","2.5519"
"ENSMUSP00000097561","Ttn","2","76.843264","3","147.694028","ENSMUSP00000041897","Syde2","3","146.004795","6.61645334432324","1.43307817766168","5.1834","7.7199","2.5365"
"ENSMUSP00000003521","Rps11","7","45.123388","3","147.102508","ENSMUSP00000101829","Gbp3","3","142.56663","8.34103018200655","0.84358807498389","7.4974","10.0069","2.5095"
"ENSMUSP00000102716","Bola1","3","96.208148","3","147.694028","ENSMUSP00000041897","Syde2","3","146.004795","6.32650461385922","1.32061105778286","5.0059","7.486","2.4801"
"ENSMUSP00000003521","Rps11","7","45.123388","3","147.102508","ENSMUSP00000041897","Syde2","3","146.004795","9.38043766060939","1.84038408771428","7.5401","10.0069","2.4668"
"ENSMUSP00000127070","Mybpc3","2","91.12733","3","146.809151","ENSMUSP00000101829","Gbp3","3","142.56663","6.31590012473644","1.36837329091752","4.9475","7.4071","2.4596"
"ENSMUSP00000052856","Rnf7","9","96.474808","3","147.694028","ENSMUSP00000101829","Gbp3","3","142.56663","7.7206307183314","2.06253965445889","5.6581","8.1149","2.4568"
"ENSMUSP00000023583","Ahsg","16","22.89574","3","147.214132","ENSMUSP00000101829","Gbp3","3","142.56663","8.12982231590186","1.05686643893958","7.073","9.5286","2.4556"
"ENSMUSP00000078654","Rpl17","18","75.001929","3","148.035239","ENSMUSP00000101829","Gbp3","3","142.56663","7.8730511388218","0.793888456166159","7.0792","9.5204","2.4412"
"ENSMUSP00000115615","Myh6","14","54.954424","3","147.295992","ENSMUSP00000101829","Gbp3","3","142.56663","8.24816163131021","1.73898016945814","6.5092","8.9368","2.4276"
"ENSMUSP00000102716","Bola1","3","96.208148","3","147.694028","ENSMUSP00000130145","Fubp1","3","152.223644","6.92853684498686","1.86349423192574","5.065","7.486","2.421"
"ENSMUSP00000099878","Rps6","4","86.856036","3","147.43051","ENSMUSP00000130145","Fubp1","3","152.223644","6.966529336243","0.573744022368768","6.3928","8.7869","2.3941"
"ENSMUSP00000104329","Myh3","11","67.090296","3","147.43051","ENSMUSP00000123851","1110002E22Rik","3","138.073279","9.18605607826214","1.30986754376896","7.8762","10.2667","2.3905"
"ENSMUSP00000103531","Myh14","7","44.638323","3","147.295146","ENSMUSP00000130145","Fubp1","3","152.223644","9.58963740203737","2.26740562771222","7.3222","9.7059","2.3837"
"ENSMUSP00000003521","Rps11","7","45.123388","3","147.102508","ENSMUSP00000099573","Prkacb","3","146.77127","9.24211089234811","1.61522326620102","7.6269","10.0069","2.38"
"ENSMUSP00000039046","Cpq","15","33.33884","3","146.345478","ENSMUSP00000087396","Rabggtb","3","153.910128","7.0836247553337","1.58097762545141","5.5026","7.8629","2.3603"
"ENSMUSP00000053842","Dnaja3","16","4.673842","3","148.158788","ENSMUSP00000099573","Prkacb","3","146.77127","6.2371584971386","0.91403588359915","5.3231","7.6216","2.2985"
"ENSMUSP00000011934","Ttn","2","76.843264","3","147.295992","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.2544001395457","3.04312148252143","7.2113","9.5056","2.2943"
"ENSMUSP00000097561","Ttn","2","76.843264","3","147.694028","ENSMUSP00000101829","Gbp3","3","142.56663","7.22564671978793","1.77524680891593","5.4504","7.7199","2.2695"
"ENSMUSP00000132190","Phykpl","11","51.594623","3","147.834319","ENSMUSP00000101673","Zranb2","3","157.541275","6.88781189514323","1.30348298845115","5.5843","7.8314","2.2471"
"ENSMUSP00000102716","Bola1","3","96.208148","3","147.694028","ENSMUSP00000101829","Gbp3","3","142.56663","6.4226561702925","1.16909116743439","5.2536","7.486","2.2324"
"ENSMUSP00000104329","Myh3","11","67.090296","3","147.43051","ENSMUSP00000101829","Gbp3","3","142.56663","10.2854966655037","2.23770309039146","8.0478","10.2667","2.2189"
"ENSMUSP00000115615","Myh6","14","54.954424","3","147.295992","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.9648552126241","4.24217686071648","6.7227","8.9368","2.2141"
"ENSMUSP00000075772","Plec","15","76.201774","3","147.295992","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.7384908872579","2.68241040637606","8.0561","10.2455","2.1894"
"ENSMUSP00000102062","H3f3b","11","116.024937","3","147.694028","ENSMUSP00000130145","Fubp1","3","152.223644","8.58378924589603","1.06040424741378","7.5234","9.6733","2.1499"
"ENSMUSP00000138753","Ank2","3","127.210432","3","147.694028","ENSMUSP00000130145","Fubp1","3","152.223644","6.5584392311429","0.350290154538698","6.2081","8.3532","2.1451"
"ENSMUSP00000053842","Dnaja3","16","4.673842","3","148.158788","ENSMUSP00000087396","Rabggtb","3","153.910128","6.20296113807209","0.718564651077388","5.4844","7.6216","2.1372"
"ENSMUSP00000115062","Dsp","13","38.174952","3","146.809151","ENSMUSP00000130145","Fubp1","3","152.223644","8.51863476577248","2.22289802995638","6.2957","8.426","2.1303"
"ENSMUSP00000117447","Ttn","2","76.843264","3","148.896076","ENSMUSP00000130145","Fubp1","3","152.223644","7.09892010239505","0.980656743355538","6.1183","8.24","2.1217"
"ENSMUSP00000090672","Myh7b","2","155.62276","3","146.91166","ENSMUSP00000129800","Sh3glb1","3","144.704584","9.17058894817662","2.51138495145032","6.6592","8.7806","2.1214"
"ENSMUSP00000032597","Rpl28","7","4.793718","3","147.43051","ENSMUSP00000130145","Fubp1","3","152.223644","8.18490081243261","1.60780395227472","6.5771","8.6803","2.1032"
"ENSMUSP00000097560","Ttn","2","76.843264","3","147.295992","ENSMUSP00000130145","Fubp1","3","152.223644","6.70512264911715","1.33913225201592","5.366","7.4675","2.1015"
"ENSMUSP00000032597","Rpl28","7","4.793718","3","147.43051","ENSMUSP00000123851","1110002E22Rik","3","138.073279","8.28099668422643","1.69231930640129","6.5887","8.6803","2.0916"
"ENSMUSP00000137309","H1f0","15","79.029355","3","147.694028","ENSMUSP00000130145","Fubp1","3","152.223644","7.76499106702021","0.78050178525838","6.9845","9.076","2.0915"
"ENSMUSP00000122181","Obscn","11","59.065329","3","147.214132","ENSMUSP00000037120","Nexn","3","152.251653","7.05784565340097","1.79519809817444","5.2626","7.3494","2.0868"
"ENSMUSP00000102062","H3f3b","11","116.024937","3","147.694028","ENSMUSP00000037120","Nexn","3","152.251653","8.34502893269004","0.755102229365681","7.5899","9.6733","2.0834"
"ENSMUSP00000132190","Phykpl","11","51.594623","3","147.834319","ENSMUSP00000037120","Nexn","3","152.251653","7.27753239265594","1.52712139435132","5.7504","7.8314","2.081"
"ENSMUSP00000049737","Obscn","11","59.065329","3","147.295992","ENSMUSP00000129800","Sh3glb1","3","144.704584","9.75070186995405","3.38465699643359","6.366","8.4456","2.0796"
"ENSMUSP00000097561","Ttn","2","76.843264","3","147.694028","ENSMUSP00000129800","Sh3glb1","3","144.704584","8.3708706029215","2.71804200691028","5.6528","7.7199","2.0671"
"ENSMUSP00000104445","Hist3h2a","11","58.95568","3","146.91166","ENSMUSP00000123851","1110002E22Rik","3","138.073279","7.70174747868236","0.973696971091959","6.7281","8.7765","2.0484"
"ENSMUSP00000090672","Myh7b","2","155.62276","3","146.91166","ENSMUSP00000130145","Fubp1","3","152.223644","8.75158258174063","2.01242847735057","6.7392","8.7806","2.0414"
"ENSMUSP00000097560","Ttn","2","76.843264","3","147.295992","ENSMUSP00000129800","Sh3glb1","3","144.704584","7.61874779942954","2.19104366339098","5.4277","7.4675","2.0398"
"ENSMUSP00000120292","Map7d1","4","126.244255","3","147.43051","ENSMUSP00000130145","Fubp1","3","152.223644","7.18963879943442","1.41029478051777","5.7793","7.8172","2.0379"
"ENSMUSP00000137309","H1f0","15","79.029355","3","147.694028","ENSMUSP00000101673","Zranb2","3","157.541275","7.70002924378667","0.660854239005297","7.0392","9.076","2.0368"
"ENSMUSP00000090672","Myh7b","2","155.62276","3","146.91166","ENSMUSP00000101829","Gbp3","3","142.56663","8.31300422362726","1.55883717359065","6.7542","8.7806","2.0264"
"ENSMUSP00000102062","H3f3b","11","116.024937","3","147.694028","ENSMUSP00000041897","Syde2","3","146.004795","8.87223335947294","1.22274233325936","7.6495","9.6733","2.0238"
"ENSMUSP00000121577","Actg2","6","83.524585","3","147.253648","ENSMUSP00000130145","Fubp1","3","152.223644","6.56857313524541","0.830279805831178","5.7383","7.7573","2.019"
"ENSMUSP00000137309","H1f0","15","79.029355","3","147.694028","ENSMUSP00000132970","Gbp7","3","142.54021","7.46300665925713","0.399589656584084","7.0634","9.076","2.0126"
"ENSMUSP00000132190","Phykpl","11","51.594623","3","147.834319","ENSMUSP00000087396","Rabggtb","3","153.910128","8.56875521498035","2.7471672446577","5.8216","7.8314","2.0098"
"ENSMUSP00000021407","Srp54a","12","55.101046","3","147.295992","ENSMUSP00000101829","Gbp3","3","142.56663","7.5474257933656","1.2353362632412","6.3121","8.3077","1.9956"
"ENSMUSP00000079672","Rpl35","2","39.003602","3","146.374133","ENSMUSP00000130145","Fubp1","3","152.223644","9.00271265916273","1.15749330357036","7.8452","9.8406","1.9954"
"ENSMUSP00000103531","Myh14","7","44.638323","3","147.295146","ENSMUSP00000129800","Sh3glb1","3","144.704584","11.3803594858122","3.65486274460758","7.7255","9.7059","1.9804"
"ENSMUSP00000127070","Mybpc3","2","91.12733","3","146.809151","ENSMUSP00000130145","Fubp1","3","152.223644","6.00466344340516","0.565767343408993","5.4389","7.4071","1.9682"
"ENSMUSP00000025631","Ostf1","19","18.605558","3","147.694028","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.3486058347372","3.87284078288479","6.4758","8.4426","1.9668"
"ENSMUSP00000023583","Ahsg","16","22.89574","3","147.214132","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.3642953122825","2.80222962717663","7.5621","9.5286","1.9665"
"ENSMUSP00000097561","Ttn","2","76.843264","3","147.694028","ENSMUSP00000130145","Fubp1","3","152.223644","7.07320072056884","1.2863309453072","5.7869","7.7199","1.933"
"ENSMUSP00000090672","Myh7b","2","155.62276","3","146.91166","ENSMUSP00000123851","1110002E22Rik","3","138.073279","7.8853962165575","1.0176363976664","6.8678","8.7806","1.9128"
"ENSMUSP00000080538","Myh6","14","54.954424","3","146.809151","ENSMUSP00000129800","Sh3glb1","3","144.704584","11.4897783091599","3.35153057634841","8.1382","10.0496","1.9114"
"ENSMUSP00000039046","Cpq","15","33.33884","3","146.345478","ENSMUSP00000070561","Tnni3k","3","154.920854","7.03799988113057","1.07921229826327","5.9588","7.8629","1.9041"
"ENSMUSP00000023583","Ahsg","16","22.89574","3","147.214132","ENSMUSP00000130145","Fubp1","3","152.223644","9.19747237974831","1.56110456658514","7.6364","9.5286","1.8922"
"ENSMUSP00000097561","Ttn","2","76.843264","3","147.694028","ENSMUSP00000037120","Nexn","3","152.251653","7.8080106914444","1.96131591346617","5.8467","7.7199","1.8732"
"ENSMUSP00000078654","Rpl17","18","75.001929","3","148.035239","ENSMUSP00000129800","Sh3glb1","3","144.704584","9.16806625799388","1.52080116693625","7.6473","9.5204","1.8731"
"ENSMUSP00000138753","Ank2","3","127.210432","3","147.694028","ENSMUSP00000101829","Gbp3","3","142.56663","7.65807291837572","1.17683679046392","6.4812","8.3532","1.872"
"ENSMUSP00000137309","H1f0","15","79.029355","3","147.694028","ENSMUSP00000037120","Nexn","3","152.251653","7.96020355157827","0.752984770047585","7.2072","9.076","1.8688"
"ENSMUSP00000104329","Myh3","11","67.090296","3","147.43051","ENSMUSP00000037120","Nexn","3","152.251653","11.2892237515569","2.88077289271895","8.4085","10.2667","1.8582"
"ENSMUSP00000093097","Adamtsl5","10","80.343761","3","147.295992","ENSMUSP00000130145","Fubp1","3","152.223644","8.5037851893424","2.82213061343603","5.6817","7.5365","1.8548"
"ENSMUSP00000099962","Rpl7a","2","26.912041","3","147.694028","ENSMUSP00000099573","Prkacb","3","146.77127","7.86063072473886","0.435408897477012","7.4252","9.2779","1.8527"
"ENSMUSP00000104445","Hist3h2a","11","58.95568","3","146.91166","ENSMUSP00000130145","Fubp1","3","152.223644","7.55172531119338","0.623223525320011","6.9285","8.7765","1.848"
"ENSMUSP00000115615","Myh6","14","54.954424","3","147.295992","ENSMUSP00000037120","Nexn","3","152.251653","8.83554496363758","1.73033706574038","7.1052","8.9368","1.8316"
"ENSMUSP00000032597","Rpl28","7","4.793718","3","147.43051","ENSMUSP00000129800","Sh3glb1","3","144.704584","9.38957051991421","2.5403637681463","6.8492","8.6803","1.8311"
"ENSMUSP00000019638","Cops6","5","138.162858","3","149.927662","ENSMUSP00000041897","Syde2","3","146.004795","7.25640884829619","0.825199597249817","6.4312","8.2601","1.8289"
"ENSMUSP00000079672","Rpl35","2","39.003602","3","146.374133","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.1111503769724","2.09103403108386","8.0201","9.8406","1.8205"
"ENSMUSP00000115062","Dsp","13","38.174952","3","146.809151","ENSMUSP00000129800","Sh3glb1","3","144.704584","8.997558274524","2.39023294916503","6.6073","8.426","1.8187"
"ENSMUSP00000078654","Rpl17","18","75.001929","3","148.035239","ENSMUSP00000099573","Prkacb","3","146.77127","8.82746422950764","1.12569807797436","7.7018","9.5204","1.8186"
"ENSMUSP00000020285","Sar1a","10","61.686802","3","148.10713","ENSMUSP00000130145","Fubp1","3","152.223644","7.3394068096095","1.93768575046334","5.4017","7.2199","1.8182"
