"target_id","target_symbol","gene_chr","gene_pos","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","intscan_w_candidate","addscan_w_candidate","int_effect_w_candidate","int_effect_lod","diff"
"ENSMUSG00000032187","Smarca4","9","21.6602","11","101.57357","ENSMUSP00000046296","Fmnl1","11","103.185004","4.63226099330929","1.93779811994061","2.6945","7.2056","4.5111"
"ENSMUSG00000040659","Efhd2","4","141.866531","11","99.090671","ENSMUSP00000046296","Fmnl1","11","103.185004","5.4526822642349","2.58453345986893","2.8681","7.3754","4.5073"
"ENSMUSG00000029992","Gfpt1","6","87.067522","11","101.57357","ENSMUSP00000046296","Fmnl1","11","103.185004","6.07300785394532","2.58047582970118","3.4925","7.9915","4.499"
"ENSMUSG00000028399","Ptprd","12","77.0766","17","87.843261","ENSMUSP00000094873","Prkce","17","86.412852","4.11030290899872","0.948430614650605","3.1619","7.6592","4.4973"
"ENSMUSG00000032602","Slc25a20","9","108.67337","11","101.625616","ENSMUSP00000046296","Fmnl1","11","103.185004","4.00150812361514","0.984228780710119","3.0173","7.5096","4.4923"
"ENSMUSG00000074797","Itpa","2","130.674612","11","100.975187","ENSMUSP00000036338","Abca9","11","110.134472","8.02502674465632","4.43597125238638","3.5891","8.0756","4.4865"
"ENSMUSG00000041720","Pi4ka","16","17.343332","11","98.713473","ENSMUSP00000046296","Fmnl1","11","103.185004","5.2694167311994","1.87390297601755","3.3955","7.8802","4.4847"
"ENSMUSG00000021313","Ryr2","4","11.830024","10","116.068337","ENSMUSP00000073462","Mon2","10","123.034283","8.75193185404706","2.18486213688416","6.5671","11.0433","4.4762"
"ENSMUSG00000043384","Gprasp1","18","135.773104","19","57.09071","ENSMUSP00000112839","Fam45a","19","60.823906","5.46759916585728","0.845841142417471","4.6218","9.0866","4.4648"
"ENSMUSG00000068699","Flnc","6","29.44752","11","101.57357","ENSMUSP00000046296","Fmnl1","11","103.185004","5.46270312239052","2.46816075843922","2.9945","7.4472","4.4527"
"ENSMUSG00000036550","Cnot1","16","95.763456","19","55.99199","ENSMUSP00000118743","Sfxn4","19","60.849378","4.30878188893006","1.4733048384142","2.8355","7.278","4.4425"
"ENSMUSG00000029407","Uso1","14","92.170366","10","117.551589","ENSMUSP00000073462","Mon2","10","123.034283","4.39162569083116","0.476135247295069","3.9155","8.3472","4.4317"
"ENSMUSG00000019464","Ptger1","8","83.669793","11","99.051862","ENSMUSP00000099432","Fbxl20","11","98.11648","5.75469010931982","1.86393031495617","3.8908","8.3111","4.4203"
"ENSMUSG00000030074","Gxylt2","6","100.754908","11","100.797046","ENSMUSP00000099366","Plcd3","11","103.085981","4.80106083806414","0.933960949389363","3.8671","8.2805","4.4134"
"ENSMUSG00000027272","Ubr1","2","120.915492","11","101.57357","ENSMUSP00000058168","Dcaf7","11","106.048098","3.34435170228753","0.54445610182433","2.7999","7.2033","4.4034"
"ENSMUSG00000034973","Dopey1","9","86.520606","11","101.57357","ENSMUSP00000046296","Fmnl1","11","103.185004","6.48196036235728","2.66861470732613","3.8133","8.2147","4.4014"
"ENSMUSG00000039041","Adrm1","10","180.173886","19","58.215359","ENSMUSP00000118743","Sfxn4","19","60.849378","5.8762358546888","2.66422160046614","3.212","7.6101","4.3981"
"ENSMUSG00000064317","Gm10146","10","78.393532","11","100.748018","ENSMUSP00000099366","Plcd3","11","103.085981","4.56967625387297","0.795583548277023","3.7741","8.1549","4.3808"
"ENSMUSG00000022003","Slc25a30","14","75.774518","11","100.328226","ENSMUSP00000133315","Icam2","11","106.382866","4.59383780191637","0.822239078012697","3.7716","8.147","4.3754"
"ENSMUSG00000040659","Efhd2","4","141.866531","11","99.090671","ENSMUSP00000091475","Cbx1","11","96.798884","5.27055910182372","2.22521821121129","3.0453","7.3754","4.3301"
"ENSMUSG00000024937","Ehbp1l1","19","5.716846","11","101.46237","ENSMUSP00000091475","Cbx1","11","96.798884","5.17845480242069","1.95601877571802","3.2224","7.5519","4.3295"
"ENSMUSG00000040659","Efhd2","4","141.866531","11","99.090671","ENSMUSP00000099366","Plcd3","11","103.085981","5.25655997018998","2.20959759742034","3.047","7.3754","4.3284"
"ENSMUSG00000034135","Sik3","9","46.118507","11","101.313072","ENSMUSP00000046296","Fmnl1","11","103.185004","4.42125654486859","1.45448359453539","2.9668","7.2934","4.3266"
"ENSMUSG00000024913","Lrp5","19","3.635696","11","100.212288","ENSMUSP00000133315","Icam2","11","106.382866","5.24383328703857","1.24284967835772","4.001","8.3233","4.3223"
"ENSMUSG00000021578","Ccdc127","4","74.358046","10","116.068337","ENSMUSP00000020339","Tbc1d15","10","115.224685","4.94326031589028","1.84245592627994","3.1008","7.4217","4.3209"
"ENSMUSG00000041147","Brca2","5","150.546188","11","101.944856","ENSMUSP00000036338","Abca9","11","110.134472","7.16495733750891","3.11956456567405","4.0454","8.3608","4.3154"
"ENSMUSG00000072849","Serpina1e","3","103.952953","10","116.11227","ENSMUSP00000073462","Mon2","10","123.034283","5.64968228416663","0.901480759349404","4.7482","9.0622","4.314"
"ENSMUSG00000048807","Slc35e4","3","3.910842","19","57.766247","ENSMUSP00000112839","Fam45a","19","60.823906","4.31993833703819","0.650863497228196","3.6691","7.9817","4.3126"
"ENSMUSG00000040659","Efhd2","4","141.866531","11","99.090671","ENSMUSP00000133315","Icam2","11","106.382866","4.80158994989766","1.72121583004795","3.0804","7.3754","4.295"
"ENSMUSG00000062866","Phactr2","2","13.341056","17","88.034418","ENSMUSP00000044543","Rmdn2","17","79.648526","6.10415391590085","2.70097480566583","3.4032","7.6965","4.2933"
"ENSMUSG00000022216","Psme1","14","55.579826","11","101.944856","ENSMUSP00000036338","Abca9","11","110.134472","6.19845395394639","2.14442130363054","4.054","8.3338","4.2798"
"ENSMUSG00000024597","Slc12a2","9","57.91275","10","114.803923","ENSMUSP00000049243","Tspan8","10","115.833588","5.66713357571102","2.02718442113265","3.6399","7.9137","4.2738"
"ENSMUSG00000068699","Flnc","6","29.44752","11","101.57357","ENSMUSP00000091475","Cbx1","11","96.798884","6.68199165716945","3.48719959393155","3.1948","7.4472","4.2524"
"ENSMUSG00000097103","Gm2885","8","6.81319","10","117.973458","ENSMUSP00000073462","Mon2","10","123.034283","4.61198518477329","1.03203838650125","3.5799","7.8289","4.249"
"ENSMUSG00000030007","Cct7","6","85.459991","11","101.393042","ENSMUSP00000036338","Abca9","11","110.134472","5.11209885958939","1.1699834190713","3.9421","8.1906","4.2485"
"ENSMUSG00000028626","Col9a2","4","121.047354","11","100.748018","ENSMUSP00000099353","Pitpnc1","11","107.339296","3.58662582332166","0.587699301724766","2.9989","7.2446","4.2457"
"ENSMUSG00000000682","Cd52","12","134.088765","17","88.889624","ENSMUSP00000044543","Rmdn2","17","79.648526","5.51833861784249","2.18236972487267","3.336","7.579","4.243"
"ENSMUSG00000034601","2700049A03Rik","4","71.190076","17","88.397656","ENSMUSP00000044543","Rmdn2","17","79.648526","5.05928886478364","1.30512074470031","3.7542","7.9879","4.2337"
"ENSMUSG00000071083","Gm10311","17","69.373721","10","117.551589","ENSMUSP00000049243","Tspan8","10","115.833588","5.8796730780676","2.82281031370398","3.0569","7.2637","4.2068"
"ENSMUSG00000022003","Slc25a30","14","75.774518","11","100.328226","ENSMUSP00000099353","Pitpnc1","11","107.339296","5.68798432058905","1.7450248983269","3.943","8.147","4.204"
"ENSMUSG00000024998","Plce1","19","38.63307","11","101.57357","ENSMUSP00000091475","Cbx1","11","96.798884","4.60863019733024","0.961446783502102","3.6472","7.8494","4.2022"
"ENSMUSG00000057738","Sptan1","2","29.998506","11","98.593688","ENSMUSP00000133844","Ubtf","11","102.312151","7.48883661966714","1.6436328018899","5.8452","10.0447","4.1995"
"ENSMUSG00000057738","Sptan1","2","29.998506","11","98.593688","ENSMUSP00000133844","Ubtf","11","102.312151","7.48883661966714","1.6436328018899","5.8452","10.0447","4.1995"
"ENSMUSG00000004099","Dnmt1","9","20.933547","11","101.078232","ENSMUSP00000099353","Pitpnc1","11","107.339296","4.57097967757793","1.5397932844912","3.0312","7.2106","4.1794"
"ENSMUSG00000024998","Plce1","19","38.63307","11","101.57357","ENSMUSP00000058168","Dcaf7","11","106.048098","5.03018011183676","1.33958010800684","3.6906","7.8494","4.1588"
"ENSMUSG00000022800","Fyttd1","7","32.893232","10","114.153913","ENSMUSP00000073462","Mon2","10","123.034283","5.57137916430042","1.6636029369148","3.9078","8.0663","4.1585"
"ENSMUSG00000031333","Abcb7","19","104.347256","10","117.5928","ENSMUSP00000073462","Mon2","10","123.034283","5.64921002059637","1.80788046267448","3.8413","7.9952","4.1539"
"ENSMUSG00000022560","Slc52a2","6","76.540536","10","114.211024","ENSMUSP00000020339","Tbc1d15","10","115.224685","5.25057313259008","1.84697644259668","3.4036","7.547","4.1434"
"ENSMUSG00000004099","Dnmt1","9","20.933547","11","101.078232","ENSMUSP00000099432","Fbxl20","11","98.11648","3.7843162914804","0.704250439462817","3.0801","7.2106","4.1305"
"ENSMUSG00000098692","RP24-242F4.8","13","67.36049","11","99.818971","ENSMUSP00000020849","Tom1l1","11","90.665916","6.330825430663","2.69145824655312","3.6394","7.768","4.1286"
"ENSMUSG00000030007","Cct7","6","85.459991","11","101.393042","ENSMUSP00000058168","Dcaf7","11","106.048098","5.27251730938242","1.19660929400947","4.0759","8.1906","4.1147"
"ENSMUSG00000000708","Kat2b","8","53.61979","10","114.897877","ENSMUSP00000068408","Cpsf6","10","117.362344","6.84562665838541","1.92029269099994","4.9253","9.0384","4.1131"
"ENSMUSG00000035521","Gnptg","17","25.236728","11","98.469515","ENSMUSP00000099366","Plcd3","11","103.085981","5.87669402657648","2.67693863632294","3.1998","7.2757","4.0759"
"ENSMUSG00000033014","Trim33","12","103.31903","10","117.911991","ENSMUSP00000049243","Tspan8","10","115.833588","5.67873312348871","1.66263663264947","4.0161","8.0905","4.0744"
"ENSMUSG00000030007","Cct7","6","85.459991","11","101.393042","ENSMUSP00000099366","Plcd3","11","103.085981","5.21483270429882","1.09197650838651","4.1229","8.1906","4.0677"
"ENSMUSG00000022534","Mefv","7","3.71267","17","88.876388","ENSMUSP00000044543","Rmdn2","17","79.648526","6.21527546551287","2.99853491487342","3.2167","7.2818","4.0651"
"ENSMUSG00000039987","Phtf2","14","20.820394","10","114.756435","ENSMUSP00000020339","Tbc1d15","10","115.224685","5.37124890018082","2.17098707042711","3.2003","7.2619","4.0616"
"ENSMUSG00000032495","Lrrc2","18","110.967806","10","114.982682","ENSMUSP00000020339","Tbc1d15","10","115.224685","4.22353825443331","0.871585364605629","3.352","7.4104","4.0584"
"ENSMUSG00000024937","Ehbp1l1","19","5.716846","11","101.46237","ENSMUSP00000036338","Abca9","11","110.134472","4.89671658312509","1.38700034707804","3.5097","7.5519","4.0422"
"ENSMUSG00000097877","Gm26703","14","104.114452","10","114.996028","ENSMUSP00000049243","Tspan8","10","115.833588","4.41285161082494","0.833304231416772","3.5795","7.6126","4.0331"
"ENSMUSG00000026832","Cytip","10","58.162334","17","88.880573","ENSMUSP00000044543","Rmdn2","17","79.648526","5.06077812460435","1.71950272954567","3.3413","7.3695","4.0282"
"ENSMUSG00000052833","Sae1","7","16.357425","11","98.136015","ENSMUSP00000091475","Cbx1","11","96.798884","6.73333156695116","2.88714018010392","3.8462","7.8733","4.0271"
"ENSMUSG00000022216","Psme1","14","55.579826","11","101.944856","ENSMUSP00000099366","Plcd3","11","103.085981","5.76879919502232","1.4490412808096","4.3198","8.3338","4.014"
"ENSMUSG00000034973","Dopey1","9","86.520606","11","101.57357","ENSMUSP00000036338","Abca9","11","110.134472","6.47156982250649","2.26549972480103","4.2061","8.2147","4.0086"
"ENSMUSG00000033671","Cep350","1","155.908928","10","117.466316","ENSMUSP00000049243","Tspan8","10","115.833588","5.42496353719711","0.735402860691063","4.6896","8.6961","4.0065"
"ENSMUSG00000024998","Plce1","19","38.63307","11","101.57357","ENSMUSP00000099353","Pitpnc1","11","107.339296","4.9020570385721","1.05536883476938","3.8467","7.8494","4.0027"
"ENSMUSG00000066894","Vsig10","5","117.337136","11","98.284035","ENSMUSP00000020849","Tom1l1","11","90.665916","7.45992476463672","3.27610070002427","4.1838","8.185","4.0012"
"ENSMUSG00000042046","Dstyk","1","132.442206","10","115.798167","ENSMUSP00000049243","Tspan8","10","115.833588","6.06376523062214","1.13047560332501","4.9333","8.932","3.9987"
"ENSMUSG00000030074","Gxylt2","6","100.754908","11","100.797046","ENSMUSP00000058168","Dcaf7","11","106.048098","5.87784253669532","1.59530912153061","4.2825","8.2805","3.998"
"ENSMUSG00000028626","Col9a2","4","121.047354","11","100.748018","ENSMUSP00000058168","Dcaf7","11","106.048098","4.86807967239965","1.61175904918886","3.2563","7.2446","3.9883"
"ENSMUSG00000006050","Sra1","9","36.668938","17","89.298987","ENSMUSP00000044543","Rmdn2","17","79.648526","4.76671275392068","1.13407904892224","3.6326","7.6203","3.9877"
"ENSMUSG00000021156","Zmynd11","5","9.725078","17","88.676045","ENSMUSP00000044543","Rmdn2","17","79.648526","5.21550565888975","0.483910103609484","4.7316","8.7055","3.9739"
"ENSMUSG00000032103","Pus3","9","35.562998","11","100.600771","ENSMUSP00000046296","Fmnl1","11","103.185004","5.93887101498","2.6149104831124","3.324","7.2818","3.9578"
"ENSMUSG00000074797","Itpa","2","130.674612","11","100.975187","ENSMUSP00000058168","Dcaf7","11","106.048098","5.97623263303859","1.85261303670545","4.1236","8.0756","3.952"
"ENSMUSG00000024913","Lrp5","19","3.635696","11","100.212288","ENSMUSP00000036338","Abca9","11","110.134472","6.67697398893137","2.3040724764327","4.3729","8.3233","3.9504"
"ENSMUSG00000034135","Sik3","9","46.118507","11","101.313072","ENSMUSP00000099353","Pitpnc1","11","107.339296","4.91493374327843","1.57185253991726","3.3431","7.2934","3.9503"
"ENSMUSG00000021597","Ankrd32","4","77.08928","10","114.897877","ENSMUSP00000073462","Mon2","10","123.034283","4.96959185263993","0.443036613017806","4.5266","8.4737","3.9471"
"ENSMUSG00000040659","Efhd2","4","141.866531","11","99.090671","ENSMUSP00000099432","Fbxl20","11","98.11648","4.36580612452704","0.922065789893168","3.4437","7.3754","3.9317"
"ENSMUSG00000057137","Tmem140","6","34.869046","11","101.148122","ENSMUSP00000117022","Nme1","11","93.96275","7.20738558128966","3.87663501345578","3.3308","7.2589","3.9281"
"ENSMUSG00000022800","Fyttd1","7","32.893232","10","114.153913","ENSMUSP00000020339","Tbc1d15","10","115.224685","5.63613175311336","1.4942757546883","4.1419","8.0663","3.9244"
"ENSMUSG00000030744","Rps3","14","99.480817","17","89.16741","ENSMUSP00000094873","Prkce","17","86.412852","5.76343459423728","1.9558368591233","3.8076","7.7316","3.924"
"ENSMUSG00000018102","Hist1h2bc","5","23.688344","19","57.004382","ENSMUSP00000118743","Sfxn4","19","60.849378","4.52864756174038","1.01682711162998","3.5118","7.4331","3.9213"
"ENSMUSG00000022894","Adamts5","16","85.879648","11","100.051946","ENSMUSP00000021060","Polg2","11","106.773895","6.08000939900415","2.57849449495611","3.5015","7.4188","3.9173"
"ENSMUSG00000019235","Rps6kl1","3","85.14343","10","116.934012","ENSMUSP00000073462","Mon2","10","123.034283","5.42867170316072","2.12103691164183","3.3076","7.2167","3.9091"
"ENSMUSG00000066894","Vsig10","5","117.337136","11","98.284035","ENSMUSP00000058168","Dcaf7","11","106.048098","7.60023546367885","3.30900345080074","4.2912","8.185","3.8938"
"ENSMUSG00000083669","Gm10169","7","29.96537","11","101.828002","ENSMUSP00000058168","Dcaf7","11","106.048098","5.1608736566102","1.52828424300891","3.6326","7.5207","3.8881"
"ENSMUSG00000057137","Tmem140","6","34.869046","11","101.148122","ENSMUSP00000036338","Abca9","11","110.134472","7.76937309868164","4.39740446276323","3.372","7.2589","3.8869"
"ENSMUSG00000021366","Hivep1","13","42.118524","11","99.818971","ENSMUSP00000021060","Polg2","11","106.773895","5.7059320454176","2.35901068894332","3.3469","7.2272","3.8803"
"ENSMUSG00000021548","Ccnh","13","85.206438","11","100.097149","ENSMUSP00000133315","Icam2","11","106.382866","8.5419310449214","3.64720127126896","4.8947","8.7734","3.8787"
"ENSMUSG00000068699","Flnc","6","29.44752","11","101.57357","ENSMUSP00000018691","Pip4k2b","11","97.72993","7.54298841664103","3.97397757657822","3.569","7.4472","3.8782"
"ENSMUSG00000029992","Gfpt1","6","87.067522","11","101.57357","ENSMUSP00000091475","Cbx1","11","96.798884","5.3924429923064","1.27674120026303","4.1157","7.9915","3.8758"
"ENSMUSG00000074754","Gm561","10","144.59471","17","89.422013","ENSMUSP00000044543","Rmdn2","17","79.648526","5.18881862236867","1.7349541489003","3.4539","7.3166","3.8627"
"ENSMUSG00000036550","Cnot1","16","95.763456","19","55.99199","ENSMUSP00000053469","Cuedc2","19","46.334236","4.21728135585867","0.801299408978146","3.416","7.278","3.862"
"ENSMUSG00000040659","Efhd2","4","141.866531","11","99.090671","ENSMUSP00000018691","Pip4k2b","11","97.72993","5.46806246153379","1.94515830562921","3.5229","7.3754","3.8525"
"ENSMUSG00000019464","Ptger1","8","83.669793","11","99.051862","ENSMUSP00000099353","Pitpnc1","11","107.339296","4.80619355204969","0.344346543154849","4.4618","8.3111","3.8493"
"ENSMUSG00000073616","Myeov2","1","92.639565","17","89.403132","ENSMUSP00000094873","Prkce","17","86.412852","6.57357272579064","2.04454297787018","4.529","8.369","3.84"
"ENSMUSG00000033644","Piwil2","5","70.400787","10","116.11227","ENSMUSP00000049243","Tspan8","10","115.833588","5.46969322681338","1.31527572127635","4.1544","7.9939","3.8395"
